   2.0647000e+00	  -1.5667581e-03	  -1.4362546e-02	   1.5667581e-03	   1.4362546e-02	
   2.0996949e+00	  -8.4013737e-04	  -1.3310907e-02	   8.4013737e-04	   1.3310907e-02	
   2.1358966e+00	   2.3124496e-04	  -1.2031503e-02	  -2.3124496e-04	   1.2031503e-02	
   2.1733684e+00	   1.5911529e-03	  -1.1251385e-02	  -1.5911529e-03	   1.1251385e-02	
   2.2121786e+00	   2.3714490e-03	  -1.0213453e-02	  -2.3714490e-03	   1.0213453e-02	
   2.2524000e+00	   6.2214263e-03	  -1.0364800e-02	  -6.2214263e-03	   1.0364800e-02	
   2.2941111e+00	   9.4729573e-03	  -9.9359220e-03	  -9.4729573e-03	   9.9359220e-03	
   2.3373962e+00	   1.3053131e-02	  -1.0802626e-02	  -1.3053131e-02	   1.0802626e-02	
   2.3823462e+00	   1.7377503e-02	  -1.2092586e-02	  -1.7377503e-02	   1.2092586e-02	
   2.4290588e+00	   2.1971121e-02	  -1.5733665e-02	  -2.1971121e-02	   1.5733665e-02	
   2.4776400e+00	   2.5966454e-02	  -2.0163634e-02	  -2.5966454e-02	   2.0163634e-02	
   2.5026667e+00	   2.7629328e-02	  -2.3491959e-02	  -2.7629328e-02	   2.3491959e-02	
   2.5282041e+00	   2.9028659e-02	  -2.6786260e-02	  -2.9028659e-02	   2.6786260e-02	
   2.5542680e+00	   3.0414872e-02	  -2.9740379e-02	  -3.0414872e-02	   2.9740379e-02	
   2.5701660e+00	   3.0980163e-02	  -3.2747701e-02	  -3.0980163e-02	   3.2747701e-02	
   2.5808750e+00	   3.1409561e-02	  -3.4781915e-02	  -3.1409561e-02	   3.4781915e-02	
   2.5971069e+00	   3.1754810e-02	  -3.7136733e-02	  -3.1754810e-02	   3.7136733e-02	
   2.6080421e+00	   3.1986100e-02	  -3.8732281e-02	  -3.1986100e-02	   3.8732281e-02	
   2.6246186e+00	   3.1982378e-02	  -4.1460492e-02	  -3.1982378e-02	   4.1460492e-02	
   2.6357872e+00	   3.1980869e-02	  -4.3306587e-02	  -3.1980869e-02	   4.3306587e-02	
   2.6641290e+00	   3.1901205e-02	  -4.6222394e-02	  -3.1901205e-02	   4.6222394e-02	
   2.6930870e+00	   3.1070656e-02	  -5.0992624e-02	  -3.1070656e-02	   5.0992624e-02	
   2.7226813e+00	   2.9836156e-02	  -5.5522808e-02	  -2.9836156e-02	   5.5522808e-02	
   2.7529333e+00	   2.7827879e-02	  -6.1722014e-02	  -2.7827879e-02	   6.1722014e-02	
   2.7838652e+00	   2.5395124e-02	  -6.6881632e-02	  -2.5395124e-02	   6.6881632e-02	
   2.8155000e+00	   2.2049216e-02	  -7.1304259e-02	  -2.2049216e-02	   7.1304259e-02	
   2.8478621e+00	   1.8338078e-02	  -7.6198428e-02	  -1.8338078e-02	   7.6198428e-02	
   2.8809767e+00	   1.4265999e-02	  -8.1048253e-02	  -1.4265999e-02	   8.1048253e-02	
   2.9148706e+00	   9.3830843e-03	  -8.4618119e-02	  -9.3830843e-03	   8.4618119e-02	
   2.9495714e+00	   4.3167430e-03	  -8.9571916e-02	  -4.3167430e-03	   8.9571916e-02	
   2.9851084e+00	  -1.5826083e-03	  -9.2353735e-02	   1.5826083e-03	   9.2353735e-02	
   3.0215122e+00	  -8.2700252e-03	  -9.5656402e-02	   8.2700252e-03	   9.5656402e-02	
   3.0588148e+00	  -1.5026088e-02	  -9.9415841e-02	   1.5026088e-02	   9.9415841e-02	
   3.0970500e+00	  -2.2532271e-02	  -1.0264732e-01	   2.2532271e-02	   1.0264732e-01	
   3.1362532e+00	  -3.1455154e-02	  -1.0408380e-01	   3.1455154e-02	   1.0408380e-01	
   3.1764615e+00	  -4.1085365e-02	  -1.0413150e-01	   4.1085365e-02	   1.0413150e-01	
   3.2177143e+00	  -5.1629838e-02	  -1.0620480e-01	   5.1629838e-02	   1.0620480e-01	
   3.2600526e+00	  -6.3049398e-02	  -1.0460165e-01	   6.3049398e-02	   1.0460165e-01	
   3.2773016e+00	  -6.7491412e-02	  -1.0268676e-01	   6.7491412e-02	   1.0268676e-01	
   3.2947340e+00	  -7.1635385e-02	  -1.0005965e-01	   7.1635385e-02	   1.0005965e-01	
   3.3123529e+00	  -7.6133038e-02	  -9.6996589e-02	   7.6133038e-02	   9.6996589e-02	
   3.3301613e+00	  -8.0511490e-02	  -9.5244536e-02	   8.0511490e-02	   9.5244536e-02	
   3.3481622e+00	  -8.4299066e-02	  -9.3574046e-02	   8.4299066e-02	   9.3574046e-02	
   3.3663587e+00	  -8.7685015e-02	  -9.0290545e-02	   8.7685015e-02	   9.0290545e-02	
   3.3847541e+00	  -9.1353410e-02	  -8.7609461e-02	   9.1353410e-02	   8.7609461e-02	
   3.4033516e+00	  -9.6572188e-02	  -8.5937356e-02	   9.6572188e-02	   8.5937356e-02	
   3.4221547e+00	  -9.7675710e-02	  -8.0106248e-02	   9.7675710e-02	   8.0106248e-02	
   3.4411667e+00	  -1.0012677e-01	  -7.5526847e-02	   1.0012677e-01	   7.5526847e-02	
   3.4603911e+00	  -1.0260268e-01	  -7.1364270e-02	   1.0260268e-01	   7.1364270e-02	
   3.4798315e+00	  -1.0436574e-01	  -6.8099258e-02	   1.0436574e-01	   6.8099258e-02	
   3.4994915e+00	  -1.0587653e-01	  -6.4798798e-02	   1.0587653e-01	   6.4798798e-02	
   3.5193750e+00	  -1.0701849e-01	  -6.1902831e-02	   1.0701849e-01	   6.1902831e-02	
   3.5394857e+00	  -1.0838718e-01	  -5.8754448e-02	   1.0838718e-01	   5.8754448e-02	
   3.5598276e+00	  -1.0930306e-01	  -5.4441059e-02	   1.0930306e-01	   5.4441059e-02	
   3.5804046e+00	  -1.1002982e-01	  -4.9593266e-02	   1.1002982e-01	   4.9593266e-02	
   3.6012209e+00	  -1.1095918e-01	  -4.6138628e-02	   1.1095918e-01	   4.6138628e-02	
   3.6222807e+00	  -1.1126793e-01	  -4.2264736e-02	   1.1126793e-01	   4.2264736e-02	
   3.6435882e+00	  -1.1095832e-01	  -4.0574370e-02	   1.1095832e-01	   4.0574370e-02	
   3.6651479e+00	  -1.1111140e-01	  -3.8879962e-02	   1.1111140e-01	   3.8879962e-02	
   3.6869643e+00	  -1.1165104e-01	  -3.4651900e-02	   1.1165104e-01	   3.4651900e-02	
   3.7090419e+00	  -1.1202876e-01	  -3.2097779e-02	   1.1202876e-01	   3.2097779e-02	
   3.7313855e+00	  -1.1189457e-01	  -3.0326567e-02	   1.1189457e-01	   3.0326567e-02	
   3.7540000e+00	  -1.1247326e-01	  -2.8045367e-02	   1.1247326e-01	   2.8045367e-02	
   3.7768902e+00	  -1.1342513e-01	  -2.6413720e-02	   1.1342513e-01	   2.6413720e-02	
   3.8000614e+00	  -1.1385081e-01	  -2.4369564e-02	   1.1385081e-01	   2.4369564e-02	
   3.8235185e+00	  -1.1565364e-01	  -2.1801895e-02	   1.1565364e-01	   2.1801895e-02	
   3.8472671e+00	  -1.1766840e-01	  -1.9078465e-02	   1.1766840e-01	   1.9078465e-02	
   3.8713125e+00	  -1.2010989e-01	  -1.5497125e-02	   1.2010989e-01	   1.5497125e-02	
   3.8956604e+00	  -1.2197248e-01	  -1.0219905e-02	   1.2197248e-01	   1.0219905e-02	
   3.9203165e+00	  -1.2287092e-01	  -5.9525025e-03	   1.2287092e-01	   5.9525025e-03	
   3.9452866e+00	  -1.2345640e-01	   1.2033225e-03	   1.2345640e-01	  -1.2033225e-03	
   3.9705769e+00	  -1.2322729e-01	   6.6298044e-03	   1.2322729e-01	  -6.6298044e-03	
   3.9961935e+00	  -1.2274726e-01	   1.3755198e-02	   1.2274726e-01	  -1.3755198e-02	
   4.0221429e+00	  -1.2079628e-01	   1.7832856e-02	   1.2079628e-01	  -1.7832856e-02	
   4.0484314e+00	  -1.1915713e-01	   2.2068583e-02	   1.1915713e-01	  -2.2068583e-02	
   4.0750658e+00	  -1.1587070e-01	   2.7788051e-02	   1.1587070e-01	  -2.7788051e-02	
   4.1020530e+00	  -1.1251760e-01	   3.1148140e-02	   1.1251760e-01	  -3.1148140e-02	
   4.1294000e+00	  -1.0999408e-01	   3.7045651e-02	   1.0999408e-01	  -3.7045651e-02	
   4.1571141e+00	  -1.0668024e-01	   4.1060912e-02	   1.0668024e-01	  -4.1060912e-02	
   4.1852027e+00	  -1.0343026e-01	   4.2015677e-02	   1.0343026e-01	  -4.2015677e-02	
   4.2136735e+00	  -1.0070778e-01	   4.6047325e-02	   1.0070778e-01	  -4.6047325e-02	
   4.2425342e+00	  -9.7024314e-02	   4.8786028e-02	   9.7024314e-02	  -4.8786028e-02	
   4.2717931e+00	  -9.3798601e-02	   4.9807621e-02	   9.3798601e-02	  -4.9807621e-02	
   4.3014583e+00	  -9.0973111e-02	   5.2072236e-02	   9.0973111e-02	  -5.2072236e-02	
   4.3315385e+00	  -8.7135945e-02	   5.2087584e-02	   8.7135945e-02	  -5.2087584e-02	
   4.3620423e+00	  -8.4286524e-02	   5.3380248e-02	   8.4286524e-02	  -5.3380248e-02	
   4.3929787e+00	  -8.1585953e-02	   5.5133799e-02	   8.1585953e-02	  -5.5133799e-02	
   4.4243571e+00	  -7.8659213e-02	   5.6713472e-02	   7.8659213e-02	  -5.6713472e-02	
   4.4561870e+00	  -7.6803729e-02	   5.8578703e-02	   7.6803729e-02	  -5.8578703e-02	
   4.4884783e+00	  -7.4380112e-02	   5.8769106e-02	   7.4380112e-02	  -5.8769106e-02	
